Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,109748759,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.847435222,0.063782042,18300000.0,44800000.0,110000000,16,110000000,36600000.0,63400000.0,110000000,619,110000000,54900000.0,77600000.0,110000000,5231,0,0,0,0,136,104,0.036446881,0.027335161,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5248.0,0.0,5248,5248,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109743551,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.83855311,0.063785069,18300000.0,44800000.0,110000000,13,110000000,36600000.0,63400000.0,110000000,539,110000000,54900000.0,77600000.0,110000000,5238,0,0,0,0,136,104,0.036448611,0.027336458,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5251.0,0.0,5251,5251,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109738381,4,3,529,0,520,0,132.25,258.5348139,0,0,0.0,0.0,4.8205559,0.063788074,18300000.0,44800000.0,110000000,33,110000000,36600000.0,63400000.0,110000000,647,110000000,54900000.0,77600000.0,110000000,5289,0,0,0,0,136,104,0.036450328,0.027337746,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0.0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5322.0,0.0,5322,5322,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109733179,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.857236479,0.063791098,18300000.0,44800000.0,110000000,37,110000000,36600000.0,63300000.0,110000000,624,110000000,54900000.0,77600000.0,110000000,5328,0,0,0,0,136,104,0.036452056,0.027339042,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5398.0,0.0,5398,5398,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109727987,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.89392009,0.063794117,18300000.0,44800000.0,110000000,4,110000000,36600000.0,63300000.0,110000000,649,110000000,54900000.0,77600000.0,110000000,5233,0,0,0,0,136,104,0.036453781,0.027340336,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5376.0,0.0,5376,5376,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109722764,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.839469775,0.063797153,18300000.0,44800000.0,110000000,67,110000000,36600000.0,63300000.0,110000000,600,110000000,54900000.0,77600000.0,110000000,5247,0,0,0,0,136,104,0.036455516,0.027341637,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5340.0,0.0,5340,5340,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109712407,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.849041367,0.063803176,18300000.0,44800000.0,110000000,86,110000000,36600000.0,63300000.0,110000000,640,110000000,54900000.0,77600000.0,110000000,5271,0,0,0,0,136,104,0.036458958,0.027344218,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5371.0,0.0,5371,5371,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109717571,4,3,524,0,520,0,131.0,259.3401884,0,0,0.0,0.0,4.775898657,0.063800173,18300000.0,44800000.0,110000000,68,110000000,36600000.0,63300000.0,110000000,632,110000000,54900000.0,77600000.0,110000000,5249,0,0,0,0,136,104,0.036457242,0.027342931,0,520,65.5,183.6510667,33727.71429,0,0,0,1,0,0,0,0,0,74.85714286,131.0,0.0,136,0,0,0,0,0,0,4,524,3,0,29200,235,2,32,5330.0,0.0,5330,5330,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109702003,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.849501244,0.063809227,18300000.0,44800000.0,110000000,64,110000000,36600000.0,63300000.0,110000000,634,110000000,54900000.0,77600000.0,110000000,5201,0,0,0,0,136,104,0.036462415,0.027346812,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5321.0,0.0,5321,5321,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109707161,4,3,527,0,520,0,131.75,258.854367,0,0,0.0,0.0,4.803697363,0.063806227,18300000.0,44800000.0,110000000,63,110000000,36600000.0,63300000.0,110000000,649,110000000,54900000.0,77600000.0,110000000,5238,0,0,0,0,136,104,0.036460701,0.027345526,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0.0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5344.0,0.0,5344,5344,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109696793,4,3,528,0,520,0,132.0,258.6941566,0,0,0.0,0.0,4.813267422,0.063812257,18300000.0,44800000.0,110000000,32,110000000,36600000.0,63300000.0,110000000,619,110000000,54800000.0,77600000.0,110000000,5185,0,0,0,0,136,104,0.036464147,0.02734811,0,520,66.0,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132.0,0.0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5253.0,0.0,5253,5253,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109691594,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.786146147,0.063815282,18300000.0,44800000.0,110000000,50,110000000,36600000.0,63300000.0,110000000,629,110000000,54800000.0,77600000.0,110000000,5274,0,0,0,0,136,104,0.036465875,0.027349407,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5324.0,0.0,5324,5324,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109686359,4,3,528,0,520,0,132.0,258.6941566,0,0,0.0,0.0,4.813725287,0.063818328,18300000.0,44800000.0,110000000,48,110000000,36600000.0,63300000.0,110000000,611,110000000,54800000.0,77600000.0,110000000,5187,0,0,0,0,136,104,0.036467616,0.027350712,0,520,66.0,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132.0,0.0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5235.0,0.0,5235,5235,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109681249,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.786597571,0.063821301,18300000.0,44800000.0,110000000,78,110000000,36600000.0,63300000.0,110000000,585,110000000,54800000.0,77500000.0,110000000,5273,0,0,0,0,136,104,0.036469315,0.027351986,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5351.0,0.0,5351,5351,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109676031,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.7868253,0.063824337,18300000.0,44800000.0,110000000,57,110000000,36600000.0,63300000.0,110000000,626,110000000,54800000.0,77500000.0,110000000,5181,0,0,0,0,136,104,0.03647105,0.027353287,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5260.0,0.0,5260,5260,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109670823,4,3,540,0,520,0,135.0,256.8397685,0,0,0.0,0.0,4.923825547,0.063827368,18300000.0,44800000.0,110000000,48,110000000,36600000.0,63300000.0,110000000,617,110000000,54800000.0,77500000.0,110000000,5271,0,0,0,0,136,104,0.036472782,0.027354586,0,520,67.5,182.9715044,33478.57143,0,0,0,1,0,0,0,0,0,77.14285714,135.0,0.0,136,0,0,0,0,0,0,4,540,3,0,29200,235,2,32,5319.0,0.0,5319,5319,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109665621,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.787279689,0.063830396,18300000.0,44800000.0,110000000,66,110000000,36600000.0,63300000.0,110000000,649,110000000,54800000.0,77500000.0,110000000,5223,0,0,0,0,136,104,0.036474512,0.027355884,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5289.0,0.0,5289,5289,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109660430,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.851339722,0.063833417,18300000.0,44800000.0,110000000,29,110000000,36600000.0,63300000.0,110000000,587,110000000,54800000.0,77500000.0,110000000,5217,0,0,0,0,136,104,0.036476239,0.027357179,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5282.0,0.0,5282,5282,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109655206,4,3,538,0,520,0,134.5,257.1400397,0,0,0.0,0.0,4.906287805,0.063836458,18300000.0,44800000.0,110000000,20,110000000,36600000.0,63300000.0,110000000,604,110000000,54800000.0,77500000.0,110000000,5250,0,0,0,0,136,104,0.036477976,0.027358482,0,520,67.25,183.0470275,33506.21429,0,0,0,1,0,0,0,0,0,76.85714286,134.5,0.0,136,0,0,0,0,0,0,4,538,3,0,29200,235,2,32,5270.0,0.0,5270,5270,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109650056,4,3,527,0,520,0,131.75,258.854367,0,0,0.0,0.0,4.806199096,0.063839457,18300000.0,44800000.0,110000000,56,110000000,36600000.0,63300000.0,110000000,620,110000000,54800000.0,77500000.0,110000000,5267,0,0,0,0,136,104,0.03647969,0.027359767,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0.0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5326.0,0.0,5326,5326,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109644856,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.870269518,0.063842484,18300000.0,44800000.0,110000000,74,110000000,36500000.0,63300000.0,110000000,621,110000000,54800000.0,77500000.0,110000000,5226,0,0,0,0,136,104,0.03648142,0.027361065,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5307.0,0.0,5307,5307,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109639644,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.888742616,0.063845519,18300000.0,44800000.0,110000000,52,110000000,36500000.0,63300000.0,110000000,603,110000000,54800000.0,77500000.0,110000000,5273,0,0,0,0,136,104,0.036483154,0.027362365,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5325.0,0.0,5325,5325,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109634435,4,3,529,0,520,0,132.25,258.5348139,0,0,0.0,0.0,4.825126339,0.063848553,18300000.0,44800000.0,110000000,66,110000000,36500000.0,63300000.0,110000000,627,110000000,54800000.0,77500000.0,110000000,5225,0,0,0,0,136,104,0.036484887,0.027363665,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0.0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5296.0,0.0,5296,5296,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109624211,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.871186713,0.063854507,18300000.0,44800000.0,110000000,35,110000000,36500000.0,63300000.0,110000000,749,110000000,54800000.0,77500000.0,110000000,5394,0,0,0,0,136,104,0.03648829,0.027366217,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5441.0,0.0,5441,5441,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109629227,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.84359887,0.063851586,18300000.0,44800000.0,110000000,51,110000000,36500000.0,63300000.0,110000000,620,110000000,54800000.0,77500000.0,110000000,5346,0,0,0,0,136,104,0.03648662,0.027364965,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5429.0,0.0,5429,5429,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109618826,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.798445844,0.063857644,18300000.0,44700000.0,110000000,45,110000000,36500000.0,63300000.0,110000000,583,110000000,54800000.0,77500000.0,110000000,5254,0,0,0,0,136,104,0.036490082,0.027367562,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5305.0,0.0,5305,5305,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109613617,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.853411598,0.063860679,18300000.0,44700000.0,110000000,50,110000000,36500000.0,63300000.0,110000000,608,110000000,54800000.0,77500000.0,110000000,5355,0,0,0,0,136,104,0.036491817,0.027368862,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5409.0,0.0,5409,5409,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109608672,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.853630559,0.06386356,18300000.0,44700000.0,110000000,49,110000000,36500000.0,63300000.0,110000000,776,110000000,54800000.0,77500000.0,110000000,5447,0,0,0,0,136,104,0.036493463,0.027370097,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5496.0,0.0,5496,5496,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109603221,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.862995769,0.063866736,18300000.0,44700000.0,110000000,49,110000000,36500000.0,63300000.0,110000000,629,110000000,54800000.0,77500000.0,110000000,5255,0,0,0,0,136,104,0.036495278,0.027371458,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5304.0,0.0,5304,5304,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109598077,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.890596757,0.063869734,18300000.0,44700000.0,110000000,87,110000000,36500000.0,63300000.0,110000000,598,110000000,54800000.0,77500000.0,110000000,5461,0,0,0,0,136,104,0.036496991,0.027372743,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5568.0,0.0,5568,5568,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109592883,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.85432982,0.063872761,18300000.0,44700000.0,110000000,91,110000000,36500000.0,63300000.0,110000000,753,110000000,54800000.0,77500000.0,110000000,5375,0,0,0,0,136,104,0.03649872,0.02737404,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5466.0,0.0,5466,5466,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109582339,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.873048019,0.063878907,18300000.0,44700000.0,110000000,28,110000000,36500000.0,63300000.0,110000000,636,110000000,54800000.0,77500000.0,110000000,5267,0,0,0,0,136,104,0.036502232,0.027376674,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5334.0,0.0,5334,5334,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109587556,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.872816034,0.063875866,18300000.0,44700000.0,110000000,27,110000000,36500000.0,63300000.0,110000000,670,110000000,54800000.0,77500000.0,110000000,5219,0,0,0,0,136,104,0.036500495,0.027375371,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5341.0,0.0,5341,5341,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109577179,4,3,524,0,520,0,131.0,259.3401884,0,0,0.0,0.0,4.782017613,0.063881915,18300000.0,44700000.0,110000000,66,110000000,36500000.0,63300000.0,110000000,607,110000000,54800000.0,77500000.0,110000000,5295,0,0,0,0,136,104,0.036503951,0.027377963,0,520,65.5,183.6510667,33727.71429,0,0,0,1,0,0,0,0,0,74.85714286,131.0,0.0,136,0,0,0,0,0,0,4,524,3,0,29200,235,2,32,5365.0,0.0,5365,5365,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109571979,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.855255923,0.063884946,18300000.0,44700000.0,110000000,64,110000000,36500000.0,63300000.0,110000000,676,110000000,54800000.0,77500000.0,110000000,5254,0,0,0,0,136,104,0.036505684,0.027379263,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5358.0,0.0,5358,5358,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109566805,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.846358347,0.063887963,18300000.0,44700000.0,110000000,99,110000000,36500000.0,63300000.0,110000000,657,110000000,54800000.0,77500000.0,110000000,5224,0,0,0,0,136,104,0.036507408,0.027380556,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5342.0,0.0,5342,5342,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109561569,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.846589957,0.063891016,18300000.0,44700000.0,110000000,55,110000000,36500000.0,63300000.0,110000000,622,110000000,54800000.0,77500000.0,110000000,5202,0,0,0,0,136,104,0.036509152,0.027381864,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5290.0,0.0,5290,5290,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109556406,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.865073796,0.063894027,18300000.0,44700000.0,110000000,81,110000000,36500000.0,63200000.0,110000000,618,110000000,54800000.0,77500000.0,110000000,5226,0,0,0,0,136,104,0.036510873,0.027383155,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5313.0,0.0,5313,5313,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109551227,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.920072689,0.063897048,18300000.0,44700000.0,110000000,70,110000000,36500000.0,63200000.0,110000000,583,110000000,54800000.0,77500000.0,110000000,5223,0,0,0,0,136,104,0.036512599,0.027384449,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5305.0,0.0,5305,5305,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109545985,4,3,529,0,520,0,132.25,258.5348139,0,0,0.0,0.0,4.829022259,0.063900106,18300000.0,44700000.0,110000000,18,110000000,36500000.0,63200000.0,110000000,623,110000000,54800000.0,77500000.0,110000000,5198,0,0,0,0,136,104,0.036514346,0.02738576,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0.0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5256.0,0.0,5256,5256,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109535578,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.875128335,0.063906177,18300000.0,44700000.0,110000000,32,110000000,36500000.0,63200000.0,110000000,633,110000000,54800000.0,77400000.0,110000000,5221,0,0,0,0,136,104,0.036517815,0.027388361,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5253.0,0.0,5253,5253,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109540785,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.893154636,0.063903139,18300000.0,44700000.0,110000000,17,110000000,36500000.0,63200000.0,110000000,616,110000000,54800000.0,77400000.0,110000000,5309,0,0,0,0,136,104,0.036516079,0.02738706,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5336.0,0.0,5336,5336,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109530435,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.902746894,0.063909177,18300000.0,44700000.0,110000000,48,110000000,36500000.0,63200000.0,110000000,591,110000000,54800000.0,77400000.0,110000000,5256,0,0,0,0,136,104,0.03651953,0.027389647,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5304.0,0.0,5304,5304,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109525298,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.802543427,0.063912175,18300000.0,44700000.0,110000000,56,110000000,36500000.0,63200000.0,110000000,622,110000000,54800000.0,77400000.0,110000000,5281,0,0,0,0,136,104,0.036521243,0.027390932,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5337.0,0.0,5337,5337,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109520046,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.866688971,0.06391524,18300000.0,44700000.0,110000000,68,110000000,36500000.0,63200000.0,110000000,619,110000000,54800000.0,77400000.0,110000000,5207,0,0,0,0,136,104,0.036522994,0.027392246,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5301.0,0.0,5301,5301,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109514842,4,3,535,0,520,0,133.75,257.5970691,0,0,0.0,0.0,4.885182595,0.063918277,18300000.0,44700000.0,110000000,47,110000000,36500000.0,63200000.0,110000000,621,110000000,54800000.0,77400000.0,110000000,5251,0,0,0,0,136,104,0.03652473,0.027393547,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0.0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5298.0,0.0,5298,5298,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109509634,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.867151688,0.063921317,18300000.0,44700000.0,110000000,30,110000000,36500000.0,63200000.0,110000000,584,110000000,54800000.0,77400000.0,110000000,5213,0,0,0,0,136,104,0.036526467,0.02739485,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5262.0,0.0,5262,5262,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,109504425,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.876515264,0.063924357,18300000.0,44700000.0,109000000,49,110000000,36500000.0,63200000.0,109000000,614,110000000,54800000.0,77400000.0,109000000,5231,0,0,0,0,136,104,0.036528204,0.027396153,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5280.0,0.0,5280,5280,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109499244,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.867613515,0.063927382,18200000.0,44700000.0,109000000,53,109000000,36500000.0,63200000.0,109000000,613,109000000,54700000.0,77400000.0,109000000,5234,0,0,0,0,136,104,0.036529933,0.027397449,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5287.0,0.0,5287,5287,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
